760,293,8,4,8,1500
760,293,8,0,1,1730
760,294,8,1,1,1330
760,294,8,1,10,1600
760,299,9,0,1,2000
760,300,9,1,1,1245
760,300,9,4,7,1500
760,300,9,0,1,1730
760,301,9,1,1,1330
760,301,9,1,1,1405
760,301,9,1,3,1615
760,307,10,1,1,1245
760,307,10,4,7,1500
760,307,10,0,1,1730
760,308,10,1,1,1330
760,308,10,1,10,1600
760,309,10,1,1,2000
760,314,11,1,1,1245
760,314,11,4,7,1500
760,314,11,1,1,1730
760,315,11,1,1,1330
760,315,11,1,10,1600
760,316,11,1,1,2000
760,328,12,1,1,1245
760,328,12,5,10,1500
760,328,12,1,1,1730
760,329,12,1,1,1330
760,329,12,1,3,1600
760,335,13,1,1,1245
760,335,13,4,7,1500
760,335,13,1,1,1730
760,336,13,1,1,1330
760,336,13,1,4,1600
760,341,14,0,1,2000
760,342,14,0,1,1245
760,342,14,4,7,1500
760,342,14,0,1,1730
760,343,14,1,1,1330
760,343,14,1,10,1600
760,344,14,1,1,2000
760,349,15,1,1,1245
760,349,15,4,7,1500
760,349,15,1,1,1730
760,350,15,1,1,1330
760,350,15,1,10,1600
760,351,15,1,1,2000
760,356,16,1,1,1245
760,356,16,5,8,1500
760,357,16,1,1,1330
760,357,16,1,10,1600
760,358,16,1,1,2000
760,362,17,1,1,2000
760,363,17,1,1,1245
760,363,17,4,7,1500
760,363,17,1,1,1730
760,365,18,1,1,1245
760,365,18,5,8,1500
760,365,18,1,1,1730
760,365,18,1,1,2000
760,369,19,1,1,2000
760,370,19,1,1,1245
760,370,19,6,9,1500
760,370,19,1,1,1730
760,372,20,3,8,1945
760,372,20,1,3,2000
760,373,20,4,8,1945
760,384,21,4,7,15
760,384,21,1,1,1245
760,384,21,1,1,1730
760,385,21,1,1,1330
760,385,21,1,1,1600
760,391,22,4,8,1500
760,391,22,1,1,1730
760,392,22,1,1,1330
760,392,22,1,10,1600
760,393,22,1,1,2000
760,404,23,0,1,2000
760,405,23,1,1,1245
760,405,23,4,6,1500
760,405,23,0,1,1730
760,406,23,1,1,1330
760,406,23,1,10,1600
760,412,24,1,1,1245
760,412,24,4,8,1500
760,412,24,1,1,1730
760,413,24,1,1,1330
760,413,24,1,10,1600
760,419,25,1,1,1245
760,419,25,1,10,1500
760,419,25,1,1,1730
760,420,25,0,1,2000
760,429,25,0,10,1945
760,402,26,0,2,2000
760,426,26,1,1,1245
760,426,26,4,7,1500
760,426,26,1,1,1730
760,427,26,1,1,1330
760,433,27,1,1,1245
760,433,27,4,7,1500
760,433,27,1,1,1730
760,434,27,1,1,1330
760,434,27,1,3,1600
760,457,28,1,1,1245
760,457,28,4,10,1500
760,457,28,1,1,1730
760,458,28,1,1,1330
760,458,28,1,1,1600
760,447,29,1,1,1245
760,447,29,4,10,1500
760,447,29,1,1,1730
760,448,29,1,1,1330
760,465,29,0,10,1945
760,461,30,1,1,1245
760,461,30,4,10,1500
760,461,30,1,1,1730
760,462,30,1,1,1330
760,462,30,1,1,1600
760,467,31,0,1,2000
760,468,31,1,1,1245
760,468,31,4,7,1500
760,468,31,1,1,1730
760,469,31,1,1,1600
760,475,32,1,1,1245
760,475,32,4,7,1500
760,475,32,1,1,1730
760,476,32,1,1,1330
760,476,32,1,10,1600
760,482,33,1,1,1245
760,482,33,6,7,1500
760,482,33,1,1,1730
760,483,33,1,3,1330
760,483,33,1,10,1600
760,507,33,0,5,1945
760,485,34,5,8,1945
760,486,34,5,8,1945
760,489,35,1,1,1245
760,489,35,4,8,1500
760,489,35,1,1,1730
760,490,35,1,1,1330
760,490,35,1,4,1600
760,496,36,1,1,1245
760,496,36,4,7,1500
760,496,36,1,1,1730
760,497,36,1,1,1330
760,497,36,1,10,1600
760,498,36,1,1,2000
760,503,37,1,1,1245
760,503,37,5,8,1500
760,503,37,1,1,1730
760,504,37,1,1,1330
760,504,37,1,4,1600
760,511,38,10,10,1500
760,518,39,10,10,1600
760,524,40,10,10,1600
763,222,1,1,1,1945
763,223,1,1,1,1230
763,223,1,6,12,1500
763,230,2,1,1,1230
763,230,2,6,12,1500
763,231,2,1,1,1200
763,233,3,4,12,1945
763,234,3,4,12,1945
763,237,4,1,1,1230
763,237,4,6,12,1500
763,244,5,1,1,1230
763,244,5,6,12,1500
763,257,6,1,1,1945
763,258,6,1,1,1230
763,258,6,6,12,1500
763,261,7,4,6,1945
763,262,7,4,6,1945
763,265,8,1,1,1230
763,265,8,5,12,1500
763,266,8,1,1,1200
763,272,9,1,1,1230
763,272,9,6,12,1500
763,279,10,1,1,1230
763,279,10,6,12,1500
763,293,11,1,1,1230
763,293,11,6,12,1500
763,296,12,6,14,1945
763,297,12,5,14,1945
763,300,13,1,1,1230
763,300,13,6,12,1500
763,307,14,1,1,1230
763,307,14,6,12,1500
763,322,15,6,12,1945
763,314,16,1,1,1230
763,314,16,6,12,1500
763,328,17,1,1,1215
763,328,17,6,12,1500
763,329,17,1,1,1200
763,335,18,1,1,1230
763,335,18,6,12,1500
763,342,19,1,1,1230
763,342,19,6,12,1500
763,349,20,1,1,1230
763,349,20,6,12,1500
763,352,21,1,1,1215
763,353,21,6,12,1945
763,356,22,1,1,1230
763,356,22,6,12,1500
763,363,23,1,1,1230
763,363,23,6,12,1500
763,366,24,1,1,1230
763,366,24,6,12,1500
763,370,25,1,1,1215
763,370,25,6,12,1500
763,372,26,1,1,1230
763,372,26,6,12,1500
763,384,27,1,1,1215
763,384,27,6,12,1500
763,391,28,1,1,1230
763,391,28,6,12,1500
763,394,29,8,12,1945
763,437,29,0,2,1945
763,398,30,1,1,1230
763,398,30,6,12,1500
763,402,30,0,12,1945
763,405,31,1,1,1230
763,405,31,6,12,1500
763,406,31,1,1,1200
763,412,32,1,1,1230
763,412,32,6,12,1500
763,419,33,1,1,1230
763,419,33,6,12,1500
763,422,33,0,8,1945
763,426,34,1,1,1230
763,426,34,6,12,1500
763,454,34,0,2,1500
763,433,35,1,1,1230
763,433,35,6,12,1500
763,434,35,1,1,1200
763,440,36,1,1,1230
763,440,36,6,12,1500
763,471,36,0,12,1945
763,443,37,4,12,1945
763,444,37,4,12,1945
763,447,38,1,1,1230
763,447,38,6,12,1500
763,448,38,1,1,1200
763,461,39,1,1,1230
763,461,39,6,12,1500
763,462,39,1,1,1200
763,468,40,1,1,1230
763,468,40,6,12,1500
763,474,41,1,1,1230
763,474,41,4,12,1500
763,475,41,6,12,1600
763,477,42,1,1,1230
763,477,42,6,12,1500
763,465,43,0,2,1945
763,482,43,1,1,1230
763,482,43,6,12,1500
763,492,43,0,5,1945
763,485,44,6,12,1945
763,486,44,6,12,1945
763,489,45,1,1,1230
763,489,45,6,12,1500
763,496,46,12,12,1500
763,499,47,0,12,1945
763,503,48,0,12,1500
766,223,1,6,12,1500
766,230,2,6,12,1500
766,237,3,6,12,1500
766,244,4,6,12,1500
766,251,5,6,12,1500
766,258,6,6,12,1500
766,261,7,6,12,1945
766,262,7,0,1,1945
766,265,8,6,12,1500
766,272,9,6,12,1500
766,278,10,1,1,1945
766,279,10,6,12,1500
766,286,11,6,12,1500
766,293,12,6,12,1500
766,296,13,6,12,1945
766,296,13,1,3,2000
766,300,14,6,12,1500
766,307,15,6,12,1500
766,320,16,1,1,1945
766,321,16,6,12,1500
766,328,17,6,12,1500
766,331,18,6,12,1945
766,331,18,1,2,2000
766,335,19,6,12,1500
766,338,20,3,12,1945
766,339,20,3,12,1945
766,367,20,0,8,1945
766,349,21,6,12,1500
766,355,22,0,1,1945
766,356,22,6,12,1500
766,363,23,6,12,1500
766,365,24,6,12,1945
766,370,25,6,12,1500
766,372,26,6,12,1500
766,384,27,6,12,1500
766,391,28,12,12,1500
766,360,29,6,12,1500
766,405,30,6,12,1500
766,422,31,6,12,1500
766,422,31,0,12,1945
766,412,32,6,12,1945
766,415,33,1,1,1945
766,419,33,6,12,1500
766,424,34,0,2,1945
766,425,34,0,2,1945
766,426,34,6,12,1500
766,433,35,6,12,1500
766,436,36,6,12,1945
766,438,36,0,8,1945
766,440,37,6,12,1500
766,451,37,0,12,1945
766,447,38,6,12,1500
766,448,38,1,3,1600
766,454,39,6,12,1500
766,458,40,6,12,1500
766,461,41,6,12,1500
766,465,41,0,4,1945
766,468,42,6,12,1500
766,471,42,0,6,1945
766,475,43,6,12,1500
766,486,44,6,12,1945
766,478,45,0,8,1945
766,482,45,6,12,1500
766,489,46,12,12,1500
766,492,47,0,12,1945
766,496,48,0,12,1500
769,223,1,6,12,1500
769,230,2,6,12,1500
769,237,3,6,12,1500
769,244,4,6,12,1500
769,251,5,6,12,1500
769,258,6,6,12,1500
769,261,7,6,12,1945
769,262,7,0,1,1945
769,265,8,6,12,1500
769,272,9,6,12,1500
769,278,10,1,1,1945
769,279,10,6,12,1500
769,286,11,6,12,1500
769,293,12,6,12,1500
769,296,13,6,12,1945
769,296,13,1,3,2000
769,300,14,6,12,1500
769,307,15,6,12,1500
769,320,16,1,1,1945
769,321,16,6,12,1500
769,328,17,6,12,1500
769,331,18,6,12,1945
769,331,18,1,2,2000
769,335,19,6,12,1500
769,338,20,3,12,1945
769,339,20,3,12,1945
769,367,20,0,8,1945
769,349,21,6,12,1500
769,355,22,0,1,1945
769,356,22,6,12,1500
769,363,23,6,12,1500
769,365,24,6,12,1945
769,370,25,6,12,1500
769,372,26,6,12,1500
769,384,27,6,12,1500
769,391,28,12,12,1500
769,360,29,6,12,1500
769,405,30,6,12,1500
769,422,31,6,12,1500
769,422,31,0,12,1945
769,412,32,6,12,1945
769,415,33,1,1,1945
769,419,33,6,12,1500
769,424,34,0,2,1945
769,425,34,0,2,1945
769,426,34,6,12,1500
769,433,35,6,12,1500
769,436,36,6,12,1945
769,438,36,0,8,1945
769,440,37,6,12,1500
769,451,37,0,12,1945
769,447,38,6,12,1500
769,448,38,1,3,1600
769,454,39,6,12,1500
769,458,40,6,12,1500
769,461,41,6,12,1500
769,465,41,0,4,1945
769,468,42,6,12,1500
769,471,42,0,6,1945
769,475,43,6,12,1500
769,486,44,6,12,1945
769,478,45,0,8,1945
769,482,45,6,12,1500
769,489,46,12,12,1500
769,492,47,0,12,1945
769,496,48,0,12,1500
775,508,1,1,1,1945
775,512,2,1,1,1945
776,508,1,1,1,1945
776,512,2,1,1,1945
778,526,1,1,1,1500
783,500,1,1,1,1945
783,504,1,0,1,1730
783,506,2,1,1,1945
784,500,1,1,1,1945
784,504,1,0,1,1500
784,506,2,1,1,1945
785,510,1,1,1,1600
790,506,1,2,2,1945
790,510,2,1,1,1245
790,510,2,1,1,1730
793,525,1,1,1,1500
797,216,1,1,1,2100
805,370,1,1,1,1430
805,370,1,2,4,1500
805,370,1,3,6,1515
805,370,1,2,4,1800
805,370,1,2,4,1830
805,370,1,1,1,1900
805,370,1,1,1,2045
805,371,1,1,1,1345
805,371,1,6,12,1415
805,371,1,2,4,1500
805,371,1,1,1,1745
805,371,1,1,1,2045
805,372,1,1,1,2045
816,387,1,2,4,1830
816,387,1,1,1,1900
816,387,1,2,4,1930
816,387,1,1,1,2100
816,388,1,1,1,1700
816,388,1,2,4,1900
816,388,1,1,1,2000
816,388,1,1,1,2100
816,389,1,1,1,2100
835,408,1,1,1,1815
835,408,1,1,1,1900
835,408,1,1,1,1930
835,408,1,1,1,2100
835,409,1,1,1,1700
835,409,1,1,1,1900
835,409,1,1,1,2100
835,410,1,1,1,1945
846,429,1,1,1,1900
846,429,1,1,1,2100
846,430,1,1,1,1900
846,430,1,1,1,2100
853,485,1,1,1,2100
853,486,1,1,1,2100
856,517,1,1,1,2100
864,227,1,1,1,1830
864,227,1,9,15,2000
875,303,1,5,12,2000
875,303,1,1,1,2100
875,304,1,1,1,1630
875,304,1,1,1,1830
875,304,1,1,1,2055
894,352,1,1,1,1800
894,352,1,1,1,2100
894,353,1,1,1,1840
894,353,1,6,10,2100
905,380,1,1,1,1840
905,380,1,1,1,2100
905,381,1,1,1,1700
905,381,1,1,1,2100
912,394,1,2,2,2100
915,482,1,1,1,2100
918,229,1,1,1,2030
918,230,1,1,1,1700
918,230,1,3,7,2000
918,231,1,1,1,1400
918,231,1,1,1,1700
918,231,1,1,1,2100
918,236,2,1,1,2030
918,237,2,1,1,1700
918,237,2,3,7,2000
918,238,2,1,1,1400
918,238,2,1,1,1700
918,238,2,1,1,2100
918,243,3,1,1,2030
918,244,3,1,1,1700
918,244,3,3,7,2000
918,245,3,1,1,1400
918,245,3,1,1,1700
918,245,3,1,1,2100
918,257,4,1,1,2030
918,258,4,1,1,1700
918,258,4,3,7,2000
918,259,4,1,1,1400
918,259,4,1,1,1700
918,259,4,1,1,2100
918,264,5,1,1,2030
918,265,5,1,1,1700
918,265,5,3,7,2000
918,266,5,1,1,1400
918,266,5,1,1,1700
918,266,5,1,1,2100
918,268,6,1,1,1900
918,268,6,1,1,2100
918,269,6,4,8,1900
918,269,6,1,1,2100
918,270,6,1,1,2100
918,272,7,1,1,1400
918,272,7,1,1,1700
918,272,7,3,7,2000
918,273,7,1,1,1400
918,273,7,1,3,1700
918,273,7,1,1,2100
918,278,8,1,1,2030
918,279,8,1,1,1700
918,279,8,3,7,2000
918,280,8,1,1,1400
918,280,8,1,1,1700
918,280,8,1,1,2100
918,292,9,1,1,2030
918,293,9,1,1,1700
918,293,9,3,7,2000
918,294,9,1,1,1400
918,294,9,1,1,1700
918,294,9,1,1,2100
918,299,10,1,1,2030
918,300,10,1,1,1700
918,300,10,3,7,2000
918,301,10,1,1,1400
918,301,10,1,1,1700
918,301,10,1,1,2100
918,306,11,1,1,2030
918,307,11,1,1,1700
918,307,11,3,7,2000
918,308,11,1,1,1400
918,308,11,1,1,1700
918,308,11,1,1,2100
918,313,12,1,1,2030
918,314,12,1,1,1700
918,314,12,3,7,2000
918,315,12,1,1,1400
918,315,12,1,1,1700
918,315,12,1,1,2100
918,327,13,1,1,2030
918,328,13,1,1,1700
918,328,13,3,7,2000
918,329,13,1,1,1400
918,329,13,1,1,1700
918,329,13,1,1,2100
918,334,14,1,1,2030
918,335,14,1,1,1700
918,335,14,3,7,2000
918,336,14,1,1,1400
918,336,14,1,1,1700
918,336,14,1,1,2100
918,338,15,1,1,1900
918,338,15,1,1,2100
918,339,15,5,9,1900
918,339,15,1,1,2100
918,341,16,1,1,2030
918,342,16,1,1,1700
918,342,16,3,7,2000
918,343,16,1,1,1400
918,343,16,1,1,1700
918,343,16,1,1,2100
918,348,17,1,1,2030
918,349,17,1,1,1700
918,349,17,3,7,2000
918,350,17,1,1,1400
918,350,17,1,1,1700
918,350,17,1,1,2100
918,355,18,1,1,2030
918,356,18,1,1,1700
918,356,18,3,7,2000
918,357,18,1,1,1400
918,357,18,1,1,1700
918,357,18,1,1,2100
918,376,19,1,1,2030
918,377,19,1,1,1700
918,377,19,3,7,2000
918,378,19,1,1,1400
918,378,19,1,1,1700
918,378,19,1,1,2100
918,383,20,1,1,2030
918,384,20,1,1,1700
918,384,20,3,7,2000
918,385,20,1,1,1400
918,385,20,1,1,1700
918,385,20,1,1,2100
918,390,21,1,1,2030
918,391,21,1,1,1700
918,391,21,3,7,2000
918,392,21,1,1,1400
918,392,21,1,1,1700
918,392,21,1,1,2100
918,397,22,1,1,2030
918,398,22,1,1,1700
918,398,22,3,7,2000
918,399,22,1,1,1400
918,399,22,1,1,1700
918,399,22,1,1,2100
918,401,23,1,1,1900
918,401,23,1,1,2100
918,402,23,4,8,1900
918,402,23,1,1,2100
918,403,23,1,1,2100
918,404,24,1,1,2030
918,405,24,1,1,1700
918,405,24,3,7,2000
918,406,24,1,1,1400
918,406,24,1,1,1700
918,406,24,1,1,2100
918,411,25,1,1,2030
918,412,25,1,1,1700
918,412,25,3,7,2000
918,413,25,1,1,1400
918,413,25,1,1,1700
918,413,25,1,1,2100
918,418,26,1,1,2030
918,419,26,1,1,1700
918,419,26,3,7,2000
918,420,26,1,1,1400
918,420,26,1,1,1700
918,420,26,1,1,2100
918,425,27,1,1,2030
918,426,27,1,1,1700
918,426,27,3,7,2000
918,427,27,1,1,1400
918,427,27,1,1,1700
918,427,27,1,1,2100
918,432,28,1,1,2030
918,433,28,1,1,1700
918,433,28,3,7,2000
918,434,28,1,1,1400
918,434,28,1,1,1700
918,434,28,1,1,2100
918,439,29,1,1,2030
918,440,29,1,1,1700
918,440,29,3,7,2000
918,441,29,1,1,1400
918,441,29,1,1,1700
918,441,29,1,1,2100
918,446,30,1,1,2030
918,447,30,1,1,1700
918,447,30,3,7,2000
918,448,30,1,1,1400
918,448,30,1,1,1700
918,448,30,1,1,2100
918,460,31,1,1,2030
918,461,31,1,1,1700
918,461,31,3,7,2000
918,462,31,1,1,1400
918,462,31,1,1,1700
918,462,31,1,1,2100
918,467,32,1,1,2030
918,468,32,1,1,1700
918,468,32,3,7,2000
918,469,32,1,1,1400
918,469,32,1,1,1700
918,469,32,1,1,2100
918,474,33,1,1,2030
918,475,33,1,1,1700
918,475,33,3,7,2000
918,476,33,1,1,1400
918,476,33,1,1,1700
918,476,33,1,1,2100
918,483,34,1,1,1400
918,483,34,6,10,1700
918,483,34,1,1,2100
918,496,34,0,1,1700
918,496,34,0,1,2000
918,488,35,1,1,2030
918,489,35,1,1,1700
918,489,35,3,7,2000
918,490,35,1,1,1400
918,490,35,1,1,1700
918,490,35,1,1,2100
918,222,36,1,1,2030
918,223,36,1,1,1700
918,223,36,3,7,2000
918,224,36,1,1,1400
918,224,36,1,1,1700
918,224,36,1,1,2100
918,503,37,10,10,2100
918,510,38,10,10,2100
921,215,1,6,11,2000
921,216,1,1,1,1400
921,218,1,1,1,2030
921,222,2,6,11,2000
921,223,2,1,1,1400
921,225,2,1,1,2030
921,229,3,6,11,2000
921,230,3,1,1,1400
921,232,3,1,1,2030
921,236,4,6,11,2000
921,237,4,1,2,1400
921,239,4,1,1,2030
921,243,5,6,11,2000
921,244,5,1,1,1400
921,246,5,1,1,2030
921,257,6,6,11,2000
921,258,6,1,1,1400
921,260,6,1,1,2030
921,264,7,7,11,2000
921,265,7,1,2,1400
921,267,8,1,1,2030
921,268,8,8,11,2030
921,271,9,6,11,2000
921,272,9,1,1,1400
921,274,9,1,1,2030
921,278,10,6,11,2000
921,279,10,1,1,1400
921,281,10,1,1,2030
921,292,11,6,11,2000
921,293,11,1,1,1400
921,295,11,1,1,2030
921,299,12,6,11,2000
921,300,12,1,1,1400
921,302,12,1,1,2030
921,306,13,6,11,2000
921,307,13,1,1,1400
921,309,13,1,1,2030
921,313,14,6,11,2000
921,314,14,1,1,1400
921,316,14,1,1,2030
921,327,15,6,11,2000
921,328,15,1,1,1400
921,330,15,1,1,2030
921,334,16,7,11,2000
921,335,16,1,2,1400
921,337,17,1,1,2030
921,338,17,8,11,2030
921,348,18,6,11,2000
921,349,18,1,1,1400
921,351,18,1,1,2030
921,355,19,6,11,2000
921,356,19,2,3,1400
921,358,19,1,1,2030
921,376,20,6,11,2000
921,377,20,1,1,1400
921,379,20,1,1,2030
921,383,21,6,11,2000
921,384,21,1,1,1400
921,386,21,1,1,2030
921,390,22,6,11,2000
921,391,22,1,1,1400
921,393,22,1,1,2030
921,397,23,7,11,2030
921,398,23,1,2,1400
921,400,24,1,2,2030
921,401,24,7,11,2030
921,404,25,6,11,2000
921,405,25,1,1,1400
921,407,25,1,1,2030
921,411,26,6,11,2000
921,412,26,1,1,1400
921,414,26,1,1,2030
921,418,27,6,11,2000
921,419,27,1,1,1400
921,421,27,1,1,2030
921,425,28,6,11,2000
921,426,28,1,1,1400
921,428,28,1,1,2030
921,432,29,6,11,2000
921,433,29,1,1,1400
921,435,29,1,1,2030
921,439,30,6,11,2000
921,440,30,1,1,1400
921,442,30,1,1,2030
921,446,31,6,11,2000
921,447,31,1,1,1400
921,449,31,1,1,2030
921,460,32,6,11,2000
921,461,32,1,1,1400
921,463,32,1,1,2030
921,467,33,6,11,2000
921,468,33,1,1,1400
921,470,33,1,1,2030
921,474,34,6,11,2000
921,475,34,1,1,1400
921,477,34,1,1,2030
921,481,35,6,11,2000
921,482,35,1,1,1400
921,484,35,1,1,2030
921,488,36,6,11,2000
921,489,36,1,1,1400
921,491,36,1,1,2030
921,495,37,10,10,2030
921,502,38,10,10,2030
927,514,1,1,1,2100
927,518,2,1,1,2100
936,236,1,3,3,2045
936,237,1,4,4,1530
936,237,1,2,2,1830
936,238,1,3,3,1530
936,238,1,2,2,1830
953,303,1,4,4,1900
953,303,1,4,4,2030
953,304,1,4,4,1900
953,304,1,4,4,2030
972,352,1,2,2,1900
972,352,1,2,2,2030
972,353,1,2,2,1900
972,353,1,2,2,2030
983,408,1,1,1,1900
983,408,1,1,1,2030
983,409,1,1,1,1900
983,409,1,1,1,2030
990,485,1,1,1,2030
990,486,1,1,1,2030
993,521,1,1,1,2000
996,243,1,1,1,2030
996,244,1,4,6,1530
996,244,1,1,1,1830
996,245,1,1,2,1530
996,245,1,1,1,1730
996,257,2,0,1,2030
996,258,2,4,6,1530
996,258,2,1,1,1830
996,259,2,1,2,1530
996,259,2,1,1,1730
996,264,3,0,1,2030
996,265,3,4,6,1530
996,265,3,1,1,1830
996,266,3,1,2,1530
996,266,3,1,1,1730
996,268,4,2,5,2030
996,269,4,4,6,2030
996,271,5,0,1,2030
996,272,5,4,6,1530
996,272,5,1,1,1830
996,273,5,1,2,1530
996,273,5,1,1,1730
996,278,6,0,1,2030
996,279,6,4,6,1530
996,279,6,1,1,1830
996,280,6,1,2,1530
996,280,6,1,1,1730
996,292,7,0,1,2030
996,293,7,4,6,1530
996,293,7,1,1,1830
996,294,7,1,2,1530
996,294,7,1,1,1730
996,299,8,0,1,2030
996,300,8,4,6,1530
996,300,8,1,1,1830
996,301,8,1,2,1530
996,301,8,1,1,1730
996,306,9,0,1,2030
996,307,9,4,6,1530
996,307,9,1,1,1830
996,308,9,1,2,1530
996,308,9,1,1,1730
996,313,10,0,1,2030
996,314,10,4,6,1530
996,314,10,1,1,1830
996,315,10,1,2,1530
996,315,10,1,1,1730
996,327,11,0,1,2030
996,328,11,4,6,1530
996,328,11,1,1,1830
996,329,11,1,2,1530
996,329,11,1,1,1730
996,334,12,0,1,2030
996,335,12,4,6,1530
996,335,12,1,1,1830
996,336,12,1,2,1530
996,336,12,1,1,1730
996,341,13,0,1,2030
996,342,13,4,6,1530
996,342,13,1,1,1830
996,343,13,1,2,1530
996,343,13,1,1,1730
996,348,14,0,1,2030
996,349,14,4,6,1530
996,349,14,1,1,1830
996,350,14,1,2,1530
996,350,14,1,1,1730
996,355,15,0,1,2030
996,356,15,4,6,1530
996,356,15,1,1,1830
996,357,15,1,2,1530
996,357,15,1,1,1730
996,359,16,2,5,2030
996,360,16,4,6,2030
996,390,17,1,1,2030
996,391,17,4,6,1530
996,391,17,1,1,1830
996,392,17,1,2,1530
996,392,17,1,1,1730
996,397,18,0,1,2030
996,398,18,4,6,1530
996,398,18,1,1,1830
996,399,18,1,2,1530
996,399,18,1,1,1730
996,404,19,0,1,2030
996,405,19,4,6,1530
996,405,19,1,1,1830
996,406,19,1,2,1530
996,406,19,1,1,1730
996,411,20,0,1,2030
996,412,20,4,6,1530
996,412,20,1,1,1830
996,413,20,1,2,1530
996,413,20,1,1,1730
996,418,21,0,1,2030
996,419,21,4,6,1530
996,419,21,1,1,1830
996,420,21,1,2,1530
996,420,21,1,1,1730
996,425,22,0,1,2030
996,426,22,4,6,1530
996,426,22,1,1,1830
996,427,22,1,2,1530
996,427,22,1,1,1730
996,432,23,0,1,2030
996,433,23,4,6,1530
996,433,23,1,1,1830
996,434,23,1,2,1530
996,434,23,1,1,1730
996,439,24,0,1,2030
996,440,24,4,6,1530
996,440,24,1,1,1830
996,441,24,1,2,1530
996,441,24,1,1,1730
996,446,25,0,1,2030
996,447,25,4,6,1530
996,447,25,1,1,1830
996,448,25,1,2,1530
996,448,25,1,1,1730
996,460,26,0,1,2030
996,461,26,4,6,1530
996,461,26,1,1,1830
996,462,26,1,2,1530
996,462,26,1,1,1730
996,464,27,2,5,2030
996,465,27,4,6,2030
996,467,28,0,1,2030
996,468,28,4,6,1530
996,468,28,1,1,1830
996,469,28,1,2,1530
996,469,28,1,1,1730
996,475,29,4,6,1530
996,475,29,1,1,1830
996,476,29,1,2,1530
996,476,29,1,1,1730
996,481,30,0,1,2030
996,482,30,4,6,1530
996,482,30,1,1,1830
996,483,30,1,2,1530
996,483,30,1,1,1730
996,488,31,0,1,2030
996,489,31,4,6,1530
996,489,31,1,1,1830
996,490,31,1,2,1530
996,490,31,1,1,1730
996,495,32,0,1,2030
996,496,32,4,6,1530
996,496,32,1,1,1830
996,497,32,1,2,1530
996,497,32,1,1,1730
996,503,33,7,9,1530
996,510,34,7,9,1530
996,514,35,7,9,2030
996,517,36,7,9,1530
999,222,1,1,1,2030
999,223,1,1,1,1300
999,223,1,2,2,1530
999,224,1,1,2,1330
999,224,1,1,3,1530
999,225,1,1,1,2015
999,229,2,0,3,1830
999,230,2,2,3,1300
999,231,2,2,3,1330
999,232,2,1,1,2015
999,243,3,0,3,1830
999,244,3,2,3,1300
999,245,3,2,3,1330
999,246,3,1,1,2015
999,257,4,0,3,1830
999,258,4,2,3,1300
999,259,4,2,3,1330
999,260,4,1,1,2015
999,264,5,2,3,1830
999,265,5,2,3,1300
999,266,5,2,4,1330
999,268,6,2,5,1730
999,269,6,2,5,1730
999,270,6,0,1,2015
999,271,7,0,3,1830
999,272,7,2,3,1300
999,273,7,2,3,1330
999,274,7,1,1,2015
999,278,8,0,3,1830
999,279,8,2,3,1300
999,280,8,2,3,1330
999,281,8,1,1,2015
999,292,9,0,3,1830
999,293,9,2,3,1300
999,294,9,2,3,1330
999,295,9,1,1,2015
999,299,10,0,3,1830
999,300,10,2,3,1300
999,301,10,2,3,1330
999,302,10,1,1,2015
999,306,11,0,3,1830
999,307,11,2,3,1300
999,308,11,2,3,1330
999,309,11,1,1,2015
999,313,12,0,3,1830
999,314,12,2,3,1300
999,315,12,2,3,1330
999,316,12,1,1,2015
999,327,13,0,3,1830
999,328,13,2,3,1300
999,329,13,2,3,1330
999,330,13,1,1,2015
999,334,14,0,3,1830
999,335,14,2,3,1300
999,336,14,2,3,1330
999,337,14,1,1,2015
999,341,15,0,3,1830
999,342,15,2,3,1300
999,343,15,2,3,1330
999,344,15,1,1,2015
999,348,16,0,3,1830
999,349,16,2,3,1300
999,350,16,2,3,1330
999,351,16,1,1,2015
999,355,17,0,3,1830
999,356,17,2,3,1300
999,357,17,2,3,1330
999,358,17,1,1,2015
999,397,18,0,3,1830
999,398,18,2,3,1300
999,399,18,2,3,1330
999,400,18,1,1,2015
999,404,19,0,3,1830
999,405,19,2,3,1300
999,406,19,2,3,1330
999,407,19,1,1,2015
999,411,20,0,3,1830
999,412,20,2,3,1300
999,413,20,2,3,1330
999,414,20,1,1,2015
999,418,21,0,3,1830
999,419,21,2,3,1300
999,420,21,2,3,1330
999,421,21,1,1,2015
999,425,22,2,3,1830
999,426,22,2,3,1300
999,427,22,2,4,1330
999,428,22,1,1,2015
999,432,23,0,3,1830
999,433,23,2,3,1300
999,434,23,2,3,1330
999,435,23,1,1,2015
999,439,24,0,3,1830
999,440,24,2,3,1300
999,441,24,2,3,1330
999,442,24,1,1,2015
999,446,25,0,3,1830
999,447,25,2,3,1300
999,448,25,2,3,1330
999,449,25,1,1,2015
999,460,26,2,3,1830
999,461,26,2,3,1300
999,462,26,2,4,1330
999,464,27,2,5,1730
999,465,27,2,5,1730
999,466,27,0,1,2015
999,467,28,0,3,1830
999,468,28,2,3,1300
999,469,28,2,3,1330
999,470,28,1,1,2015
999,474,29,0,3,1830
999,475,29,2,3,1300
999,476,29,2,3,1330
999,477,29,1,1,2015
999,481,30,0,3,1830
999,482,30,2,3,1300
999,483,30,2,3,1330
999,484,30,1,1,2015
999,488,31,2,4,1830
